"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 18 19:36:35 GMT 2025","Mon Aug 18 19:36:36 GMT 2025","995","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC289_actualizar_grupo_nombre_limite_superior",""
"passed","Mon Aug 18 19:36:40 GMT 2025","Mon Aug 18 19:36:40 GMT 2025","456","tests.customer.groups","test_HU16_PD_DELETE_CustomerGroup","","","","test_TC308_eliminar_grupo_codigo_unicode",""
"passed","Mon Aug 18 19:36:14 GMT 2025","Mon Aug 18 19:36:14 GMT 2025","501","tests.customer.groups","test_HU01_PD_GET_Customer_Group","","","","test_TC184_verificar_paginacion_valores_negativos",""
"passed","Mon Aug 18 19:36:21 GMT 2025","Mon Aug 18 19:36:21 GMT 2025","517","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC171_crear_grupo_nombre_limite_superior",""
"skipped","Mon Aug 18 19:36:24 GMT 2025","Mon Aug 18 19:36:25 GMT 2025","1003","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC274_actualizar_grupo_sin_campo_name",""
"passed","Mon Aug 18 19:36:18 GMT 2025","Mon Aug 18 19:36:18 GMT 2025","534","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC161_crear_grupo_nombre_muy_largo",""
"passed","Mon Aug 18 19:36:18 GMT 2025","Mon Aug 18 19:36:19 GMT 2025","546","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC162_crear_grupo_caracteres_especiales_codigo",""
"passed","Mon Aug 18 19:36:15 GMT 2025","Mon Aug 18 19:36:16 GMT 2025","503","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC156_crear_grupo_sin_campo_code",""
"passed","Mon Aug 18 19:36:28 GMT 2025","Mon Aug 18 19:36:29 GMT 2025","992","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC278_actualizar_grupo_code_muy_largo_ignorado",""
"passed","Mon Aug 18 19:36:38 GMT 2025","Mon Aug 18 19:36:39 GMT 2025","1145","tests.customer.groups","test_HU16_PD_DELETE_CustomerGroup","","","","test_TC301_eliminar_grupo_codigo_caracteres_especiales",""
"passed","Mon Aug 18 19:36:39 GMT 2025","Mon Aug 18 19:36:40 GMT 2025","244","tests.customer.groups","test_HU16_PD_DELETE_CustomerGroup","","","","test_TC303_eliminar_grupo_codigo_vacio",""
"passed","Mon Aug 18 19:36:39 GMT 2025","Mon Aug 18 19:36:39 GMT 2025","476","tests.customer.groups","test_HU16_PD_DELETE_CustomerGroup","","","","test_TC302_eliminar_grupo_codigo_muy_largo",""
"passed","Mon Aug 18 19:36:33 GMT 2025","Mon Aug 18 19:36:34 GMT 2025","1035","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC283_actualizar_grupo_nombre_caracteres_especiales",""
"passed","Mon Aug 18 19:36:31 GMT 2025","Mon Aug 18 19:36:31 GMT 2025","708","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC281_actualizar_grupo_nombre_vacio",""
