"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 16 21:18:01 GMT 2025","Sat Aug 16 21:18:01 GMT 2025","374","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_209_215_pagina_e_items_validas[2-1]",""
"passed","Sat Aug 16 21:18:01 GMT 2025","Sat Aug 16 21:18:01 GMT 2025","177","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_209_215_pagina_e_items_validas[1-1]",""
"passed","Sat Aug 16 21:18:00 GMT 2025","Sat Aug 16 21:18:00 GMT 2025","171","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_209_215_pagina_e_items_validas[None-0]",""
"passed","Sat Aug 16 21:18:00 GMT 2025","Sat Aug 16 21:18:01 GMT 2025","378","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_209_215_pagina_e_items_validas[1-None]",""
"skipped","Sat Aug 16 21:18:04 GMT 2025","Sat Aug 16 21:18:04 GMT 2025","339","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_210_219_pagina_e_items_invalidas[1-uno]",""
"passed","Sat Aug 16 21:18:03 GMT 2025","Sat Aug 16 21:18:04 GMT 2025","371","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_210_219_pagina_e_items_invalidas[1--1]",""
"passed","Sat Aug 16 21:18:03 GMT 2025","Sat Aug 16 21:18:03 GMT 2025","369","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_210_219_pagina_e_items_invalidas[_-1]",""
"skipped","Sat Aug 16 21:18:04 GMT 2025","Sat Aug 16 21:18:05 GMT 2025","374","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_210_219_pagina_e_items_invalidas[1-]",""
"passed","Sat Aug 16 21:18:01 GMT 2025","Sat Aug 16 21:18:02 GMT 2025","385","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_210_219_pagina_e_items_invalidas[0-1]",""
"skipped","Sat Aug 16 21:18:02 GMT 2025","Sat Aug 16 21:18:02 GMT 2025","178","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_210_219_pagina_e_items_invalidas[1.5-1]",""
"skipped","Sat Aug 16 21:18:04 GMT 2025","Sat Aug 16 21:18:04 GMT 2025","401","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_210_219_pagina_e_items_invalidas[1-1.5]",""
"passed","Sat Aug 16 21:18:01 GMT 2025","Sat Aug 16 21:18:01 GMT 2025","385","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_209_215_pagina_e_items_validas[1-0]",""
"passed","Sat Aug 16 21:18:02 GMT 2025","Sat Aug 16 21:18:03 GMT 2025","385","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_210_219_pagina_e_items_invalidas[uno-1]",""
"passed","Sat Aug 16 21:18:00 GMT 2025","Sat Aug 16 21:18:00 GMT 2025","409","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_209_215_pagina_e_items_validas[None-1]",""
"passed","Sat Aug 16 21:18:02 GMT 2025","Sat Aug 16 21:18:02 GMT 2025","377","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_210_219_pagina_e_items_invalidas[-1-1]",""
