"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 18 19:43:15 GMT 2025","Mon Aug 18 19:43:16 GMT 2025","328","tests.configuration.tax_categories","test_HU08_KG_GET_TaxCatergoryList","","","","test_TC239_tax_category_no_existe",""
"passed","Mon Aug 18 19:43:23 GMT 2025","Mon Aug 18 19:43:23 GMT 2025","315","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC255_tax_category_nombre_minimo_length[A]",""
"passed","Mon Aug 18 19:43:26 GMT 2025","Mon Aug 18 19:43:27 GMT 2025","728","tests.configuration.tax_categories","test_HU22_KG_DELETE_TaxCategory","","","","test_TC75_eliminar_TaxCategory",""
"skipped","Mon Aug 18 19:43:25 GMT 2025","Mon Aug 18 19:43:25 GMT 2025","326","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC221_tax_category_nombre_espacio_en_blanco[\t]",""
"passed","Mon Aug 18 19:43:38 GMT 2025","Mon Aug 18 19:43:40 GMT 2025","1728","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC362_Editar_campos_obligatorios_tax_category",""
"passed","Mon Aug 18 19:43:17 GMT 2025","Mon Aug 18 19:43:18 GMT 2025","380","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC60_Crear_categoria_impuesto_exitosamente",""
"passed","Mon Aug 18 19:43:21 GMT 2025","Mon Aug 18 19:43:21 GMT 2025","345","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC65_validar_limite_longitud_code",""
"passed","Mon Aug 18 19:43:44 GMT 2025","Mon Aug 18 19:43:45 GMT 2025","994","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC363_398_No_permitir_campos_vacios[invalid_payload2-The type of the ""name"" attribute must be ""string""-400]",""
"passed","Mon Aug 18 19:43:28 GMT 2025","Mon Aug 18 19:43:29 GMT 2025","320","tests.configuration.tax_categories","test_HU22_KG_DELETE_TaxCategory","","","","test_TC79_requerimiento_autenticacion_eliminar_TaxCategory",""
"passed","Mon Aug 18 19:43:53 GMT 2025","Mon Aug 18 19:43:54 GMT 2025","339","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC400_actualizacion_tax_category_sin_permisos",""
"passed","Mon Aug 18 19:43:57 GMT 2025","Mon Aug 18 19:43:58 GMT 2025","674","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC417_intento_actualizar_code_tax_category_insatisfactoriamente",""
"passed","Mon Aug 18 19:43:12 GMT 2025","Mon Aug 18 19:43:13 GMT 2025","416","tests.configuration.tax_categories","test_HU08_KG_GET_TaxCatergoryList","","","","test_TC241_validar_paginacion_basica_tax_category",""
"passed","Mon Aug 18 19:43:20 GMT 2025","Mon Aug 18 19:43:20 GMT 2025","368","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC63_verificar_encabezados_respuesta",""
"passed","Mon Aug 18 19:43:23 GMT 2025","Mon Aug 18 19:43:23 GMT 2025","344","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC255_tax_category_nombre_minimo_length[]",""
