"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Aug 18 21:29:08 GMT 2025","Mon Aug 18 21:29:08 GMT 2025","517","tests.customer.groups","test_HU01_PD_GET_Customer_Group","","","","test_TC183_verificar_paginacion_items_cero",""
"passed","Mon Aug 18 21:28:27 GMT 2025","Mon Aug 18 21:28:27 GMT 2025","313","tests.configuration.tax_categories","test_HU22_KG_DELETE_TaxCategory","","","","test_TC76_eliminar_TaxCategories_inexistente",""
"passed","Mon Aug 18 21:28:10 GMT 2025","Mon Aug 18 21:28:11 GMT 2025","489","tests.configuration.tax_categories","test_HU08_KG_GET_TaxCatergoryList","","","","test_TC235_verificar_codigo_respuesta_200_OK",""
"passed","Mon Aug 18 21:25:38 GMT 2025","Mon Aug 18 21:25:39 GMT 2025","496","tests.catalog.association_types","test_HU17_EN_POST_ProductAssociationTypes","","","","test_TC125_validar_error_code_supera_255_caracteres",""
"passed","Mon Aug 18 21:28:20 GMT 2025","Mon Aug 18 21:28:21 GMT 2025","473","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC65_validar_limite_longitud_code",""
"passed","Mon Aug 18 21:28:14 GMT 2025","Mon Aug 18 21:28:14 GMT 2025","287","tests.configuration.tax_categories","test_HU08_KG_GET_TaxCatergoryList","","","","test_TC240_verificar_respuesta_token_invalido_o_sin_autenticacion",""
"skipped","Mon Aug 18 21:28:24 GMT 2025","Mon Aug 18 21:28:25 GMT 2025","494","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC221_tax_category_nombre_espacio_en_blanco[ \n ]",""
"passed","Mon Aug 18 21:28:59 GMT 2025","Mon Aug 18 21:29:00 GMT 2025","493","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC401_actualizacion_campo_unico_tax_category",""
"passed","Mon Aug 18 21:28:57 GMT 2025","Mon Aug 18 21:28:57 GMT 2025","440","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC400_actualizacion_tax_category_sin_permisos",""
"passed","Mon Aug 18 21:27:59 GMT 2025","Mon Aug 18 21:28:00 GMT 2025","721","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc328_Verificar_error_al_intentar_actualizar_opción_con_values_sin_campo_obligatorio_English_US",""
"passed","Mon Aug 18 21:29:24 GMT 2025","Mon Aug 18 21:29:25 GMT 2025","1389","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC169_crear_multiples_grupos_simultaneos",""
"passed","Mon Aug 18 21:26:38 GMT 2025","Mon Aug 18 21:26:38 GMT 2025","554","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_210_219_pagina_e_items_invalidas[-1-1]",""
"passed","Mon Aug 18 21:29:45 GMT 2025","Mon Aug 18 21:29:46 GMT 2025","853","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC283_actualizar_grupo_nombre_caracteres_especiales",""
"passed","Mon Aug 18 21:24:09 GMT 2025","Mon Aug 18 21:24:10 GMT 2025","500","tests.catalog.association_types","test_HU07_EN_GET_ProductAssociationTypesList","","","","test_TC86_Validar_page_caracteres_especiales_error",""
"passed","Mon Aug 18 21:26:25 GMT 2025","Mon Aug 18 21:26:26 GMT 2025","1044","tests.catalog.attributes","test_HU23_LQ_DELETE_Attributes","","","","test_TC406_Verificar_que_el_atributo_eliminado_no_se_muestre",""
"passed","Mon Aug 18 21:28:23 GMT 2025","Mon Aug 18 21:28:23 GMT 2025","557","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC255_tax_category_nombre_minimo_length[A]",""
"passed","Mon Aug 18 21:25:54 GMT 2025","Mon Aug 18 21:25:55 GMT 2025","982","tests.catalog.association_types","test_HU28_EN_DELETE_ProductAssociationTypes","","","","test_TC379_eliminar_tipo_asociacion_existente_por_codigo_exitoso_204",""
"passed","Mon Aug 18 21:26:47 GMT 2025","Mon Aug 18 21:26:48 GMT 2025","494","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC253_crear_inventory_con_code_vacio",""
"passed","Mon Aug 18 21:28:46 GMT 2025","Mon Aug 18 21:28:47 GMT 2025","1493","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC363_398_No_permitir_campos_vacios[invalid_payload2-The type of the ""name"" attribute must be ""string""-400]",""
"skipped","Mon Aug 18 21:27:32 GMT 2025","Mon Aug 18 21:27:33 GMT 2025","579","tests.catalog.inventory","test_HU15_EA_PUT_Inventory","","","","test_TC336_actualizacion_un_campo_priority_verificar_borrado_campos",""
"passed","Mon Aug 18 21:29:30 GMT 2025","Mon Aug 18 21:29:31 GMT 2025","554","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC430_crear_grupo_nombre_minimo",""
"passed","Mon Aug 18 21:29:56 GMT 2025","Mon Aug 18 21:29:56 GMT 2025","565","tests.customer.groups","test_HU16_PD_DELETE_CustomerGroup","","","","test_TC293_eliminar_grupo_clientes_existente",""
"passed","Mon Aug 18 21:29:47 GMT 2025","Mon Aug 18 21:29:47 GMT 2025","706","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC286_actualizar_grupo_json_malformado",""
"passed","Mon Aug 18 21:28:28 GMT 2025","Mon Aug 18 21:28:29 GMT 2025","296","tests.configuration.tax_categories","test_HU22_KG_DELETE_TaxCategory","","","","test_TC79_requerimiento_autenticacion_eliminar_TaxCategory",""
"passed","Mon Aug 18 21:25:39 GMT 2025","Mon Aug 18 21:25:39 GMT 2025","518","tests.catalog.association_types","test_HU17_EN_POST_ProductAssociationTypes","","","","test_TC126_validar_error_code_caracteres_invalidos",""
"passed","Mon Aug 18 21:27:28 GMT 2025","Mon Aug 18 21:27:28 GMT 2025","476","tests.catalog.inventory","test_HU15_EA_PUT_Inventory","","","","test_TC332_actualizacion_sin_token_autenticacion",""
"passed","Mon Aug 18 21:26:52 GMT 2025","Mon Aug 18 21:26:52 GMT 2025","250","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC260_crear_inventory_sin_country_code_en_address",""
"passed","Mon Aug 18 21:25:30 GMT 2025","Mon Aug 18 21:25:30 GMT 2025","498","tests.catalog.association_types","test_HU07_EN_GET_ProductAssociationTypesList","","","","test_TC95_Buscar_code_invalido_lista_vacia",""
"passed","Mon Aug 18 21:25:50 GMT 2025","Mon Aug 18 21:25:50 GMT 2025","557","tests.catalog.association_types","test_HU27_EN_PUT_ProductAssociationTypes","","","","test_TC373_enviar_campo_translations_con_tipo_incorrecto",""
"passed","Mon Aug 18 21:26:24 GMT 2025","Mon Aug 18 21:26:25 GMT 2025","831","tests.catalog.attributes","test_HU23_LQ_DELETE_Attributes","","","","test_TC405_verificar_los_headers_respuesta_despues_de_eliminar_atributo",""
"passed","Mon Aug 18 21:26:03 GMT 2025","Mon Aug 18 21:26:04 GMT 2025","489","tests.catalog.attributes","test_HU09_LQ_GET_AttributesList","","","","test_TC39_Verificar_que_se_obtenga_un_atributo_por_code",""
"passed","Mon Aug 18 21:27:04 GMT 2025","Mon Aug 18 21:27:04 GMT 2025","458","tests.catalog.inventory","test_HU06_EA_DELETE_Inventory","","","","test_TC345_eliminar_inventory_sin_token_autenticacion",""
"passed","Mon Aug 18 21:25:58 GMT 2025","Mon Aug 18 21:25:58 GMT 2025","528","tests.catalog.association_types","test_HU28_EN_DELETE_ProductAssociationTypes","","","","test_TC382_enviar_solicitud_con_token_invalido_error_401",""
"passed","Mon Aug 18 21:28:36 GMT 2025","Mon Aug 18 21:28:37 GMT 2025","946","tests.configuration.tax_categories","test_HU22_KG_DELETE_TaxCategory","","","","test_TC342_eliminar_TaxCategory_concurrente",""
"passed","Mon Aug 18 21:25:55 GMT 2025","Mon Aug 18 21:25:56 GMT 2025","482","tests.catalog.association_types","test_HU28_EN_DELETE_ProductAssociationTypes","","","","test_TC380_eliminar_tipo_asociacion_codigo_inexistente_error_404",""
