"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 16 20:17:04 GMT 2025","Sat Aug 16 20:17:05 GMT 2025","772","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC30_crear_inventory_con_code_duplicado",""
"passed","Sat Aug 16 20:17:07 GMT 2025","Sat Aug 16 20:17:07 GMT 2025","536","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC254_crear_inventory_con_name_vacio",""
"passed","Sat Aug 16 20:16:58 GMT 2025","Sat Aug 16 20:16:58 GMT 2025","541","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_TC23_lista_completa_fuentes_inventario",""
"passed","Sat Aug 16 20:17:06 GMT 2025","Sat Aug 16 20:17:07 GMT 2025","232","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC253_crear_inventory_con_code_vacio",""
"passed","Sat Aug 16 20:17:04 GMT 2025","Sat Aug 16 20:17:04 GMT 2025","272","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC28_crear_inventory_con_campos_requeridos",""
"passed","Sat Aug 16 20:17:01 GMT 2025","Sat Aug 16 20:17:02 GMT 2025","546","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_209_215_pagina_e_items_validas[2-1]",""
"passed","Sat Aug 16 20:17:10 GMT 2025","Sat Aug 16 20:17:11 GMT 2025","485","tests.catalog.inventory","test_HU15_EA_PUT_Inventory","","","","test_TC69_actualizacion_completa_campos_validos",""
"passed","Sat Aug 16 20:17:00 GMT 2025","Sat Aug 16 20:17:00 GMT 2025","530","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_209_215_pagina_e_items_validas[1-None]",""
"passed","Sat Aug 16 20:17:08 GMT 2025","Sat Aug 16 20:17:08 GMT 2025","517","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC268_crear_inventory_sin_payload",""
"passed","Sat Aug 16 20:17:00 GMT 2025","Sat Aug 16 20:17:01 GMT 2025","562","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_209_215_pagina_e_items_validas[1-1]",""
"passed","Sat Aug 16 20:17:07 GMT 2025","Sat Aug 16 20:17:07 GMT 2025","284","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC265_crear_inventory_con_code_y_name_longitud_maxima",""
"passed","Sat Aug 16 20:17:08 GMT 2025","Sat Aug 16 20:17:09 GMT 2025","255","tests.catalog.inventory","test_HU06_EA_DELETE_Inventory","","","","test_TC32_eliminar_inventory_existente_con_address",""
"passed","Sat Aug 16 20:17:03 GMT 2025","Sat Aug 16 20:17:03 GMT 2025","573","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC27_crear_inventory_con_todos_los_campos_validos",""
"passed","Sat Aug 16 20:16:59 GMT 2025","Sat Aug 16 20:17:00 GMT 2025","233","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_209_215_pagina_e_items_validas[None-0]",""
"passed","Sat Aug 16 20:17:06 GMT 2025","Sat Aug 16 20:17:06 GMT 2025","518","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC252_crear_inventory_sin_campo_name",""
"passed","Sat Aug 16 20:17:09 GMT 2025","Sat Aug 16 20:17:10 GMT 2025","524","tests.catalog.inventory","test_HU06_EA_DELETE_Inventory","","","","test_TC33_eliminar_inventory_existente_sin_address",""
"passed","Sat Aug 16 20:16:59 GMT 2025","Sat Aug 16 20:16:59 GMT 2025","523","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_209_215_pagina_e_items_validas[None-1]",""
"passed","Sat Aug 16 20:17:01 GMT 2025","Sat Aug 16 20:17:01 GMT 2025","512","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_209_215_pagina_e_items_validas[1-0]",""
"passed","Sat Aug 16 20:16:58 GMT 2025","Sat Aug 16 20:16:59 GMT 2025","517","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_TC25_fuente_inventario_por_code_existente",""
