"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 16 21:23:03 GMT 2025","Sat Aug 16 21:23:03 GMT 2025","134","tests.catalog.inventory","test_HU15_EA_PUT_Inventory","","","","test_TC332_actualizacion_sin_token_autenticacion",""
"passed","Sat Aug 16 21:22:52 GMT 2025","Sat Aug 16 21:22:52 GMT 2025","147","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC256_crear_inventory_con_priority_como_texto",""
"passed","Sat Aug 16 21:22:44 GMT 2025","Sat Aug 16 21:22:45 GMT 2025","164","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_TC24_fuente_inventario_code_inexistente",""
"passed","Sat Aug 16 21:22:51 GMT 2025","Sat Aug 16 21:22:52 GMT 2025","371","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC254_crear_inventory_con_name_vacio",""
"passed","Sat Aug 16 21:22:52 GMT 2025","Sat Aug 16 21:22:52 GMT 2025","188","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC260_crear_inventory_sin_country_code_en_address",""
"passed","Sat Aug 16 21:22:51 GMT 2025","Sat Aug 16 21:22:51 GMT 2025","173","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC31_crear_inventory_sin_campo_code",""
"passed","Sat Aug 16 21:22:54 GMT 2025","Sat Aug 16 21:22:54 GMT 2025","402","tests.catalog.inventory","test_HU06_EA_DELETE_Inventory","","","","test_TC32_eliminar_inventory_existente_con_address",""
"passed","Sat Aug 16 21:22:51 GMT 2025","Sat Aug 16 21:22:51 GMT 2025","166","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC253_crear_inventory_con_code_vacio",""
"passed","Sat Aug 16 21:22:45 GMT 2025","Sat Aug 16 21:22:45 GMT 2025","372","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_TC206_fuente_sin_autenticacion",""
"passed","Sat Aug 16 21:23:00 GMT 2025","Sat Aug 16 21:23:01 GMT 2025","545","tests.catalog.inventory","test_HU15_EA_PUT_Inventory","","","","test_TC69_actualizacion_completa_campos_validos",""
"passed","Sat Aug 16 21:22:49 GMT 2025","Sat Aug 16 21:22:50 GMT 2025","193","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC28_crear_inventory_con_campos_requeridos",""
