"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 18 21:42:35 GMT 2025","Mon Aug 18 21:42:35 GMT 2025","430","tests.catalog.association_types","test_HU17_EN_POST_ProductAssociationTypes","","","","test_TC133_enviar_solicitud_token_invalido",""
"passed","Mon Aug 18 21:43:24 GMT 2025","Mon Aug 18 21:43:24 GMT 2025","502","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_209_215_pagina_e_items_validas[1-0]",""
"passed","Mon Aug 18 21:44:19 GMT 2025","Mon Aug 18 21:44:20 GMT 2025","455","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC104_Verificar_respuesta_401_sin_token_de_autenticacion",""
"passed","Mon Aug 18 21:46:03 GMT 2025","Mon Aug 18 21:46:03 GMT 2025","379","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC171_crear_grupo_nombre_limite_superior",""
"skipped","Mon Aug 18 21:45:04 GMT 2025","Mon Aug 18 21:45:04 GMT 2025","249","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC221_tax_category_nombre_espacio_en_blanco[ \n ]",""
"passed","Mon Aug 18 21:44:40 GMT 2025","Mon Aug 18 21:44:40 GMT 2025","606","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc327_Verificar_que_se_puede_actualizar_opción_con_values",""
"skipped","Mon Aug 18 21:45:22 GMT 2025","Mon Aug 18 21:45:23 GMT 2025","832","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC363_398_No_permitir_campos_vacios[invalid_payload1-None-422]",""
"passed","Mon Aug 18 21:42:22 GMT 2025","Mon Aug 18 21:42:23 GMT 2025","519","tests.catalog.association_types","test_HU07_EN_GET_ProductAssociationTypesList","","","","test_TC91_Validar_orden_ascendente_code_exitoso",""
"failed","Mon Aug 18 21:45:43 GMT 2025","Mon Aug 18 21:45:44 GMT 2025","518","tests.customer.groups","test_HU01_PD_GET_Customer_Group","","","","test_TC178_obtener_grupo_por_codigo_existente",""
"passed","Mon Aug 18 21:42:46 GMT 2025","Mon Aug 18 21:42:47 GMT 2025","353","tests.catalog.association_types","test_HU28_EN_DELETE_ProductAssociationTypes","","","","test_TC380_eliminar_tipo_asociacion_codigo_inexistente_error_404",""
"passed","Mon Aug 18 21:43:43 GMT 2025","Mon Aug 18 21:43:43 GMT 2025","232","tests.catalog.inventory","test_HU06_EA_DELETE_Inventory","","","","test_TC33_eliminar_inventory_existente_sin_address",""
"passed","Mon Aug 18 21:42:30 GMT 2025","Mon Aug 18 21:42:31 GMT 2025","520","tests.catalog.association_types","test_HU17_EN_POST_ProductAssociationTypes","","","","test_TC125_validar_error_code_supera_255_caracteres",""
"passed","Mon Aug 18 21:44:13 GMT 2025","Mon Aug 18 21:44:13 GMT 2025","203","tests.catalog.inventory","test_HU15_EA_PUT_Inventory","","","","test_TC333_actualizacion_usuario_sin_permisos",""
"passed","Mon Aug 18 21:42:19 GMT 2025","Mon Aug 18 21:42:19 GMT 2025","526","tests.catalog.association_types","test_HU07_EN_GET_ProductAssociationTypesList","","","","test_TC85_Validar_page_valor_alfabetico_error",""
"passed","Mon Aug 18 21:46:30 GMT 2025","Mon Aug 18 21:46:31 GMT 2025","979","tests.customer.groups","test_HU16_PD_DELETE_CustomerGroup","","","","test_TC299_verificar_grupo_eliminado_no_existe",""
"failed","Mon Aug 18 21:45:45 GMT 2025","Mon Aug 18 21:45:45 GMT 2025","230","tests.customer.groups","test_HU01_PD_GET_Customer_Group","","","","test_TC181_validar_paginacion_basica",""
"passed","Mon Aug 18 21:46:34 GMT 2025","Mon Aug 18 21:46:34 GMT 2025","485","tests.customer.groups","test_HU16_PD_DELETE_CustomerGroup","","","","test_TC302_eliminar_grupo_codigo_muy_largo",""
"passed","Mon Aug 18 21:46:30 GMT 2025","Mon Aug 18 21:46:30 GMT 2025","976","tests.customer.groups","test_HU16_PD_DELETE_CustomerGroup","","","","test_TC298_verificar_headers_respuesta_eliminacion",""
"passed","Mon Aug 18 21:46:19 GMT 2025","Mon Aug 18 21:46:19 GMT 2025","200","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC284_actualizar_grupo_sin_token",""
"passed","Mon Aug 18 21:42:37 GMT 2025","Mon Aug 18 21:42:38 GMT 2025","1022","tests.catalog.association_types","test_HU27_EN_PUT_ProductAssociationTypes","","","","test_TC366_modificar_simultaneamente_traducciones_en_US_y_es_ES_exitoso",""
"passed","Mon Aug 18 21:46:21 GMT 2025","Mon Aug 18 21:46:22 GMT 2025","609","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC288_verificar_tiempo_respuesta_actualizacion",""
"passed","Mon Aug 18 21:42:40 GMT 2025","Mon Aug 18 21:42:40 GMT 2025","325","tests.catalog.association_types","test_HU27_EN_PUT_ProductAssociationTypes","","","","test_TC370_modificar_recurso_con_code_inexistente",""
"passed","Mon Aug 18 21:43:05 GMT 2025","Mon Aug 18 21:43:06 GMT 2025","862","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC353_Verificar_headers_response_despues_actualizar_attribute",""
"passed","Mon Aug 18 21:42:58 GMT 2025","Mon Aug 18 21:42:58 GMT 2025","441","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC48_Verificar_que_no_se_permita_actualizar_atributo_sin_token",""
"failed","Mon Aug 18 21:46:36 GMT 2025","Mon Aug 18 21:46:36 GMT 2025","474","tests.customer.groups","test_HU16_PD_DELETE_CustomerGroup","","","","test_TC306_no_eliminar_grupo_sistema",""
"passed","Mon Aug 18 21:45:17 GMT 2025","Mon Aug 18 21:45:18 GMT 2025","711","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC361_Editar_Actualizacion_completa_campos_validos",""
"skipped","Mon Aug 18 21:45:29 GMT 2025","Mon Aug 18 21:45:30 GMT 2025","669","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC396_Actualizar_sin_campos_obligatorios_tax_category",""
"passed","Mon Aug 18 21:42:26 GMT 2025","Mon Aug 18 21:42:26 GMT 2025","222","tests.catalog.association_types","test_HU07_EN_GET_ProductAssociationTypesList","","","","test_TC101_Validar_page_negativo_orden_valido_error",""
"passed","Mon Aug 18 21:45:48 GMT 2025","Mon Aug 18 21:45:49 GMT 2025","471","tests.customer.groups","test_HU01_PD_GET_Customer_Group","","","","test_TC191_verificar_metodo_http_no_permitido",""
"passed","Mon Aug 18 21:46:19 GMT 2025","Mon Aug 18 21:46:19 GMT 2025","301","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC285_actualizar_grupo_token_invalido",""
"passed","Mon Aug 18 21:46:44 GMT 2025","Mon Aug 18 21:46:45 GMT 2025","473","tests.login","test_HU00_EA_POST_LoginAdmin","","","","test_TC57_Auth_fallido_con_email_invalida",""
"passed","Mon Aug 18 21:45:33 GMT 2025","Mon Aug 18 21:45:33 GMT 2025","219","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC398_actualizacion_categoria_inexistente",""
