"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 18 19:54:31 GMT 2025","Mon Aug 18 19:54:31 GMT 2025","474","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC149_Verificar_respuesta_401_con_token_de_autenticacion_invalido",""
"passed","Mon Aug 18 19:54:30 GMT 2025","Mon Aug 18 19:54:31 GMT 2025","1092","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC104_Verificar_respuesta_401_sin_token_de_autenticacion",""
"passed","Mon Aug 18 19:54:31 GMT 2025","Mon Aug 18 19:54:32 GMT 2025","644","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC105_Verificar_error_404_al_buscar_codigo_inexistente",""
"passed","Mon Aug 18 19:54:36 GMT 2025","Mon Aug 18 19:54:37 GMT 2025","1063","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc311_Verificar_que_una_opción_existente_se_actualiza_correctamente",""
"passed","Mon Aug 18 19:54:29 GMT 2025","Mon Aug 18 19:54:30 GMT 2025","535","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC103_Validar_la_estructura_JSON_de_la_respuesta",""
"passed","Mon Aug 18 19:54:32 GMT 2025","Mon Aug 18 19:54:32 GMT 2025","509","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC106_Verificar_que_busqueda_por_codigo_exitoso_sea_exitosa",""
"passed","Mon Aug 18 19:54:35 GMT 2025","Mon Aug 18 19:54:36 GMT 2025","550","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC231_Verificar_creacion_de_opcion_con_values",""
"passed","Mon Aug 18 19:54:33 GMT 2025","Mon Aug 18 19:54:34 GMT 2025","687","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC108_Verificar_creacion_de_opción_exitosamente_con_datos_válidos",""
"passed","Mon Aug 18 19:54:40 GMT 2025","Mon Aug 18 19:54:41 GMT 2025","998","tests.catalog.options","test_HU26_ES_DELETE_ProductOptions","","","","test_tc386_Verificar_eliminar_una_opcion_con_code_valido",""
"passed","Mon Aug 18 19:54:33 GMT 2025","Mon Aug 18 19:54:33 GMT 2025","490","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC245_Verificar_paginacion_de_lista_de_opciones",""
"passed","Mon Aug 18 19:54:38 GMT 2025","Mon Aug 18 19:54:39 GMT 2025","1241","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc327_Verificar_que_se_puede_actualizar_opción_con_values",""
"passed","Mon Aug 18 19:54:35 GMT 2025","Mon Aug 18 19:54:35 GMT 2025","520","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC109_Verificar_error_422_al_crear_opcion_sin_campos_obligatorios",""
"passed","Mon Aug 18 19:54:32 GMT 2025","Mon Aug 18 19:54:33 GMT 2025","509","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC107_Verificar_que_busqueda_por_nombre_sea_exitosa",""
