"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Aug 18 22:28:48 GMT 2025","Mon Aug 18 22:28:49 GMT 2025","146","tests.configuration.tax_categories","test_HU08_KG_GET_TaxCatergoryList","","","","test_TC242_get_tax_categories_valida_code_y_name_no_vacios",""
"passed","Mon Aug 18 22:28:17 GMT 2025","Mon Aug 18 22:28:17 GMT 2025","147","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC264_crear_inventory_con_channels_invalidos",""
"passed","Mon Aug 18 22:28:55 GMT 2025","Mon Aug 18 22:28:55 GMT 2025","297","tests.configuration.tax_categories","test_HU22_KG_DELETE_TaxCategory","","","","test__TC337_eliminar_CustomerGroup_tiempo_respuesta",""
"passed","Mon Aug 18 22:28:26 GMT 2025","Mon Aug 18 22:28:27 GMT 2025","148","tests.catalog.inventory","test_HU06_EA_DELETE_Inventory","","","","test_TC352_verificar_tiempo_respuesta_menor_3s_eliminar_inventory",""
"passed","Mon Aug 18 22:28:17 GMT 2025","Mon Aug 18 22:28:18 GMT 2025","170","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC265_crear_inventory_con_code_y_name_longitud_maxima",""
"skipped","Mon Aug 18 22:28:12 GMT 2025","Mon Aug 18 22:28:12 GMT 2025","148","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_210_219_pagina_e_items_invalidas[1-1.5]",""
"passed","Mon Aug 18 22:27:57 GMT 2025","Mon Aug 18 22:27:58 GMT 2025","145","tests.catalog.attributes","test_HU09_LQ_GET_AttributesList","","","","test_TC204_Verificar_que_no_se_obtenga_lista_de_atributos_con_token_invalido",""
"passed","Mon Aug 18 22:28:44 GMT 2025","Mon Aug 18 22:28:44 GMT 2025","328","tests.catalog.options","test_HU26_ES_DELETE_ProductOptions","","","","test_tc386_Verificar_eliminar_una_opcion_con_code_valido",""
"passed","Mon Aug 18 22:28:24 GMT 2025","Mon Aug 18 22:28:24 GMT 2025","342","tests.catalog.inventory","test_HU06_EA_DELETE_Inventory","","","","test_TC348_eliminar_inventory_metodo_http_incorrecto[put]",""
"passed","Mon Aug 18 22:29:24 GMT 2025","Mon Aug 18 22:29:24 GMT 2025","116","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC285_actualizar_grupo_token_invalido",""
"passed","Mon Aug 18 22:28:51 GMT 2025","Mon Aug 18 22:28:51 GMT 2025","160","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC63_verificar_encabezados_respuesta",""
"passed","Mon Aug 18 22:27:44 GMT 2025","Mon Aug 18 22:27:44 GMT 2025","166","tests.catalog.association_types","test_HU17_EN_POST_ProductAssociationTypes","","","","test_TC122_validar_creacion_code_2_caracteres_exitoso",""
"passed","Mon Aug 18 22:29:15 GMT 2025","Mon Aug 18 22:29:16 GMT 2025","118","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC165_crear_grupo_token_invalido",""
"passed","Mon Aug 18 22:27:53 GMT 2025","Mon Aug 18 22:27:53 GMT 2025","136","tests.catalog.association_types","test_HU28_EN_DELETE_ProductAssociationTypes","","","","test_TC380_eliminar_tipo_asociacion_codigo_inexistente_error_404",""
"passed","Mon Aug 18 22:28:22 GMT 2025","Mon Aug 18 22:28:22 GMT 2025","131","tests.catalog.inventory","test_HU06_EA_DELETE_Inventory","","","","test_TC346_eliminar_inventory_con_token_invalido",""
"passed","Mon Aug 18 22:27:38 GMT 2025","Mon Aug 18 22:27:38 GMT 2025","346","tests.catalog.association_types","test_HU07_EN_GET_ProductAssociationTypesList","","","","test_TC86_Validar_page_caracteres_especiales_error",""
"passed","Mon Aug 18 22:29:31 GMT 2025","Mon Aug 18 22:29:33 GMT 2025","1575","tests.customer.groups","test_HU16_PD_DELETE_CustomerGroup","","","","test_TC307_eliminar_multiples_grupos_secuencialmente",""
"passed","Mon Aug 18 22:29:22 GMT 2025","Mon Aug 18 22:29:22 GMT 2025","311","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC280_actualizar_grupo_code_null_ignorado",""
"passed","Mon Aug 18 22:28:15 GMT 2025","Mon Aug 18 22:28:15 GMT 2025","307","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC254_crear_inventory_con_name_vacio",""
"passed","Mon Aug 18 22:28:01 GMT 2025","Mon Aug 18 22:28:02 GMT 2025","332","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC353_Verificar_headers_response_despues_actualizar_attribute",""
"passed","Mon Aug 18 22:29:14 GMT 2025","Mon Aug 18 22:29:14 GMT 2025","141","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC158_crear_grupo_codigo_vacio",""
"passed","Mon Aug 18 22:29:35 GMT 2025","Mon Aug 18 22:29:35 GMT 2025","175","tests.login","test_HU00_EA_POST_LoginAdmin","","","","test_TC59_Auth_fallido_con_crendenciales_vacias",""
"passed","Mon Aug 18 22:28:15 GMT 2025","Mon Aug 18 22:28:16 GMT 2025","136","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC256_crear_inventory_con_priority_como_texto",""
"passed","Mon Aug 18 22:29:17 GMT 2025","Mon Aug 18 22:29:17 GMT 2025","159","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC171_crear_grupo_nombre_limite_superior",""
"passed","Mon Aug 18 22:29:07 GMT 2025","Mon Aug 18 22:29:07 GMT 2025","362","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC417_intento_actualizar_code_tax_category_insatisfactoriamente",""
"passed","Mon Aug 18 22:27:50 GMT 2025","Mon Aug 18 22:27:50 GMT 2025","355","tests.catalog.association_types","test_HU27_EN_PUT_ProductAssociationTypes","","","","test_TC374_enviar_body_con_campos_extra_no_soportados_exitoso",""
"passed","Mon Aug 18 22:27:50 GMT 2025","Mon Aug 18 22:27:51 GMT 2025","393","tests.catalog.association_types","test_HU27_EN_PUT_ProductAssociationTypes","","","","test_TC375_agregar_traduccion_idioma_no_habilitado_en_canal",""
"skipped","Mon Aug 18 22:28:12 GMT 2025","Mon Aug 18 22:28:12 GMT 2025","140","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_210_219_pagina_e_items_invalidas[1-uno]",""
