"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 18 20:07:48 GMT 2025","Mon Aug 18 20:07:49 GMT 2025","1656","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC251_Verificar_actualizar_atributo_json_body_incompleto",""
"passed","Mon Aug 18 20:07:43 GMT 2025","Mon Aug 18 20:07:44 GMT 2025","679","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC47_Verificar_que_no_permitar_actualizar_un_atributo_inexistente",""
"passed","Mon Aug 18 20:07:40 GMT 2025","Mon Aug 18 20:07:41 GMT 2025","525","tests.catalog.attributes","test_HU09_LQ_GET_AttributesList","","","","test_TC38_Verificar_que_se_obtenga_la_lista_atributos_registrados",""
"passed","Mon Aug 18 20:07:41 GMT 2025","Mon Aug 18 20:07:41 GMT 2025","685","tests.catalog.attributes","test_HU09_LQ_GET_AttributesList","","","","test_TC39_Verificar_que_se_obtenga_un_atributo_por_code",""
"passed","Mon Aug 18 20:07:58 GMT 2025","Mon Aug 18 20:07:59 GMT 2025","1089","tests.catalog.attributes","test_HU23_LQ_DELETE_Attributes","","","","test_TC138_Verificar_eliminar_atributo_existente",""
"passed","Mon Aug 18 20:07:51 GMT 2025","Mon Aug 18 20:07:52 GMT 2025","1014","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC353_Verificar_headers_response_despues_actualizar_attribute",""
"passed","Mon Aug 18 20:08:01 GMT 2025","Mon Aug 18 20:08:02 GMT 2025","1543","tests.catalog.attributes","test_HU23_LQ_DELETE_Attributes","","","","test_TC406_Verificar_que_el_atributo_eliminado_no_se_muestre",""
"passed","Mon Aug 18 20:07:59 GMT 2025","Mon Aug 18 20:08:00 GMT 2025","567","tests.catalog.attributes","test_HU23_LQ_DELETE_Attributes","","","","test_TC139_Verificar_que_no_se_permita_eliminar_atributo_con_code_inexistente",""
"passed","Mon Aug 18 20:07:55 GMT 2025","Mon Aug 18 20:07:56 GMT 2025","525","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC51_Verificar_no_crear_atributo_sin_campo_name",""
"passed","Mon Aug 18 20:07:53 GMT 2025","Mon Aug 18 20:07:54 GMT 2025","598","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC49_Verificar_que_se_permita_crear_nuevo_atributo",""
