"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 18 19:35:05 GMT 2025","Mon Aug 18 19:35:06 GMT 2025","429","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC167_crear_grupo_content_type_incorrecto",""
"passed","Mon Aug 18 19:35:00 GMT 2025","Mon Aug 18 19:35:00 GMT 2025","894","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC155_crear_grupo_codigo_duplicado",""
"passed","Mon Aug 18 19:34:57 GMT 2025","Mon Aug 18 19:34:57 GMT 2025","414","tests.customer.groups","test_HU01_PD_GET_Customer_Group","","","","test_TC188_verificar_acceso_token_expirado",""
"passed","Mon Aug 18 19:35:04 GMT 2025","Mon Aug 18 19:35:04 GMT 2025","383","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC164_crear_grupo_sin_token",""
"passed","Mon Aug 18 19:35:06 GMT 2025","Mon Aug 18 19:35:06 GMT 2025","450","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC273_actualizar_grupo_codigo_inexistente",""
"passed","Mon Aug 18 19:35:15 GMT 2025","Mon Aug 18 19:35:16 GMT 2025","412","tests.customer.groups","test_HU16_PD_DELETE_CustomerGroup","","","","test_TC295_eliminar_grupo_sin_token",""
"passed","Mon Aug 18 19:35:20 GMT 2025","Mon Aug 18 19:35:21 GMT 2025","453","tests.customer.groups","test_HU16_PD_DELETE_CustomerGroup","","","","test_TC306_no_eliminar_grupo_sistema",""
"passed","Mon Aug 18 19:35:02 GMT 2025","Mon Aug 18 19:35:03 GMT 2025","431","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC159_crear_grupo_nombre_vacio",""
"passed","Mon Aug 18 19:35:14 GMT 2025","Mon Aug 18 19:35:15 GMT 2025","850","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC292_actualizar_grupo_valores_null",""
"passed","Mon Aug 18 19:35:01 GMT 2025","Mon Aug 18 19:35:01 GMT 2025","414","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC156_crear_grupo_sin_campo_code",""
"skipped","Mon Aug 18 19:34:59 GMT 2025","Mon Aug 18 19:34:59 GMT 2025","485","tests.customer.groups","test_HU01_PD_GET_Customer_Group","","","","test_TC192_verificar_parametros_itemsPerPage_malformados",""
