"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 18 19:11:26 GMT 2025","Mon Aug 18 19:11:28 GMT 2025","1623","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC62_error_por_codigo_duplicado",""
"passed","Mon Aug 18 19:07:32 GMT 2025","Mon Aug 18 19:07:34 GMT 2025","1565","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC354_Verificar_actualizar_atributo_con_content_type_incorrecto",""
"passed","Mon Aug 18 19:13:13 GMT 2025","Mon Aug 18 19:13:14 GMT 2025","784","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC167_crear_grupo_content_type_incorrecto",""
"passed","Mon Aug 18 19:08:25 GMT 2025","Mon Aug 18 19:08:26 GMT 2025","835","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC27_crear_inventory_con_todos_los_campos_validos",""
"passed","Mon Aug 18 19:11:38 GMT 2025","Mon Aug 18 19:11:38 GMT 2025","394","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC220_tax_category_nombre_exedente_maximo_length",""
"passed","Mon Aug 18 19:08:27 GMT 2025","Mon Aug 18 19:08:28 GMT 2025","1338","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC28_crear_inventory_con_campos_requeridos",""
"passed","Mon Aug 18 19:12:28 GMT 2025","Mon Aug 18 19:12:30 GMT 2025","2108","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC397_Actualizar_nombre_caracter_especial_tax_category",""
"passed","Mon Aug 18 19:06:06 GMT 2025","Mon Aug 18 19:06:06 GMT 2025","838","tests.catalog.association_types","test_HU07_EN_GET_ProductAssociationTypesList","","","","test_TC91_Validar_orden_ascendente_code_exitoso",""
"passed","Mon Aug 18 19:05:56 GMT 2025","Mon Aug 18 19:05:57 GMT 2025","1318","tests.catalog.association_types","test_HU07_EN_GET_ProductAssociationTypesList","","","","test_TC82_Obtener_todos_los_tipos_de_asociacion_de_producto_exitoso",""
"passed","Mon Aug 18 19:10:32 GMT 2025","Mon Aug 18 19:10:34 GMT 2025","1646","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc311_Verificar_que_una_opción_existente_se_actualiza_correctamente",""
"passed","Mon Aug 18 19:07:43 GMT 2025","Mon Aug 18 19:07:44 GMT 2025","823","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC411_Verificar_no_crear_atributo_sin_token_autentication",""
"passed","Mon Aug 18 19:07:46 GMT 2025","Mon Aug 18 19:07:47 GMT 2025","825","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC414_Verificar_headers_respuesta_despues_de_crear_atributo",""
"passed","Mon Aug 18 19:12:39 GMT 2025","Mon Aug 18 19:12:40 GMT 2025","1311","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC417_intento_actualizar_code_tax_category_insatisfactoriamente",""
"passed","Mon Aug 18 19:07:51 GMT 2025","Mon Aug 18 19:07:52 GMT 2025","763","tests.catalog.attributes","test_HU23_LQ_DELETE_Attributes","","","","test_TC140_Verificar_que_no_se_permita_eliminar_atributo_sin_token",""
