"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 18 22:25:55 GMT 2025","Mon Aug 18 22:25:56 GMT 2025","450","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC283_actualizar_grupo_nombre_caracteres_especiales",""
"passed","Mon Aug 18 22:25:27 GMT 2025","Mon Aug 18 22:25:27 GMT 2025","213","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC398_actualizacion_categoria_inexistente",""
"passed","Mon Aug 18 22:25:11 GMT 2025","Mon Aug 18 22:25:11 GMT 2025","265","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC418_crear_tax_category_sin_code",""
"passed","Mon Aug 18 22:26:12 GMT 2025","Mon Aug 18 22:26:12 GMT 2025","308","tests.login","test_HU00_EA_POST_LoginAdmin","","","","test_TC58_Auth_fallido_con_password_invalida",""
"passed","Mon Aug 18 22:25:07 GMT 2025","Mon Aug 18 22:25:08 GMT 2025","222","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC66_validar_caracteres_especiales_en_code",""
"passed","Mon Aug 18 22:23:30 GMT 2025","Mon Aug 18 22:23:31 GMT 2025","472","tests.catalog.association_types","test_HU17_EN_POST_ProductAssociationTypes","","","","test_TC126_validar_error_code_caracteres_invalidos",""
"passed","Mon Aug 18 22:23:57 GMT 2025","Mon Aug 18 22:23:57 GMT 2025","240","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC413_Verificar_tiempo_respuesta_creacion_de_un_atributo",""
"passed","Mon Aug 18 22:24:50 GMT 2025","Mon Aug 18 22:24:51 GMT 2025","484","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc314_Verificar_error_al_actualizar_opción_sin_el_campo_obligatorio_nombre",""
"skipped","Mon Aug 18 22:24:18 GMT 2025","Mon Aug 18 22:24:18 GMT 2025","243","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC267_crear_inventory_con_code_extremadamente_largo",""
"passed","Mon Aug 18 22:25:37 GMT 2025","Mon Aug 18 22:25:37 GMT 2025","221","tests.customer.groups","test_HU01_PD_GET_Customer_Group","","","","test_TC193_verificar_parametros_page_malformados",""
"passed","Mon Aug 18 22:23:55 GMT 2025","Mon Aug 18 22:23:56 GMT 2025","253","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC49_Verificar_que_se_permita_crear_nuevo_atributo",""
"passed","Mon Aug 18 22:24:08 GMT 2025","Mon Aug 18 22:24:08 GMT 2025","215","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_210_219_pagina_e_items_invalidas[_-1]",""
"passed","Mon Aug 18 22:24:48 GMT 2025","Mon Aug 18 22:24:48 GMT 2025","195","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC228_Verificar_creacion_de_opcion_sin_autenticacion",""
"passed","Mon Aug 18 22:23:57 GMT 2025","Mon Aug 18 22:23:57 GMT 2025","215","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC410_Verificar_no_crear_atributo_con_nombre_mayor_255caracteres",""
"passed","Mon Aug 18 22:25:22 GMT 2025","Mon Aug 18 22:25:22 GMT 2025","648","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC363_398_No_permitir_campos_vacios[invalid_payload2-The type of the ""name"" attribute must be ""string""-400]",""
"passed","Mon Aug 18 22:23:56 GMT 2025","Mon Aug 18 22:23:56 GMT 2025","242","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC50_Verificar_la_estructura_json_response_despues_de_crear_atributp",""
"passed","Mon Aug 18 22:24:06 GMT 2025","Mon Aug 18 22:24:06 GMT 2025","219","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_209_215_pagina_e_items_validas[None-0]",""
"passed","Mon Aug 18 22:24:56 GMT 2025","Mon Aug 18 22:24:56 GMT 2025","484","tests.catalog.options","test_HU26_ES_DELETE_ProductOptions","","","","test_tc386_Verificar_eliminar_una_opcion_con_code_valido",""
"passed","Mon Aug 18 22:25:36 GMT 2025","Mon Aug 18 22:25:36 GMT 2025","210","tests.customer.groups","test_HU01_PD_GET_Customer_Group","","","","test_TC189_verificar_header_authorization_mal_formado",""
"skipped","Mon Aug 18 22:25:09 GMT 2025","Mon Aug 18 22:25:09 GMT 2025","226","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC221_tax_category_nombre_espacio_en_blanco[\n]",""
"passed","Mon Aug 18 22:25:56 GMT 2025","Mon Aug 18 22:25:56 GMT 2025","182","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC284_actualizar_grupo_sin_token",""
"passed","Mon Aug 18 22:24:50 GMT 2025","Mon Aug 18 22:24:50 GMT 2025","257","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc313_Verificar_error_al_actualizar_opción_con_code_vacío",""
"passed","Mon Aug 18 22:23:38 GMT 2025","Mon Aug 18 22:23:39 GMT 2025","238","tests.catalog.association_types","test_HU27_EN_PUT_ProductAssociationTypes","","","","test_TC375_agregar_traduccion_idioma_no_habilitado_en_canal",""
"skipped","Mon Aug 18 22:24:40 GMT 2025","Mon Aug 18 22:24:40 GMT 2025","470","tests.catalog.inventory","test_HU15_EA_PUT_Inventory","","","","test_TC336_actualizacion_un_campo_priority_verificar_borrado_campos",""
"passed","Mon Aug 18 22:24:45 GMT 2025","Mon Aug 18 22:24:45 GMT 2025","224","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC111_Verificar_error_422_al_crear_opcion_sin_el_campo_obligatorio_name",""
"passed","Mon Aug 18 22:24:43 GMT 2025","Mon Aug 18 22:24:43 GMT 2025","367","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC107_Verificar_que_busqueda_por_nombre_sea_exitosa",""
"passed","Mon Aug 18 22:25:30 GMT 2025","Mon Aug 18 22:25:30 GMT 2025","226","tests.configuration.tax_categories","test_HU29_KG_PUT_TaxCategory","","","","test_TC403_actualizacion_nombre_tax_category_demasiado_largo",""
"passed","Mon Aug 18 22:25:43 GMT 2025","Mon Aug 18 22:25:43 GMT 2025","237","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC168_verificar_tiempo_respuesta_creacion",""
"passed","Mon Aug 18 22:23:31 GMT 2025","Mon Aug 18 22:23:32 GMT 2025","436","tests.catalog.association_types","test_HU17_EN_POST_ProductAssociationTypes","","","","test_TC129_validar_error_falta_campo_translations",""
"passed","Mon Aug 18 22:25:40 GMT 2025","Mon Aug 18 22:25:40 GMT 2025","233","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC156_crear_grupo_sin_campo_code",""
"passed","Mon Aug 18 22:23:26 GMT 2025","Mon Aug 18 22:23:27 GMT 2025","428","tests.catalog.association_types","test_HU07_EN_GET_ProductAssociationTypesList","","","","test_TC101_Validar_page_negativo_orden_valido_error",""
"passed","Mon Aug 18 22:25:52 GMT 2025","Mon Aug 18 22:25:52 GMT 2025","512","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC277_actualizar_grupo_code_caracteres_especiales_ignorado",""
"passed","Mon Aug 18 22:23:56 GMT 2025","Mon Aug 18 22:23:56 GMT 2025","214","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC51_Verificar_no_crear_atributo_sin_campo_name",""
"passed","Mon Aug 18 22:23:24 GMT 2025","Mon Aug 18 22:23:24 GMT 2025","464","tests.catalog.association_types","test_HU07_EN_GET_ProductAssociationTypesList","","","","test_TC93_Validar_orden_invalido_exitoso",""
"passed","Mon Aug 18 22:25:06 GMT 2025","Mon Aug 18 22:25:06 GMT 2025","246","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC63_verificar_encabezados_respuesta",""
"passed","Mon Aug 18 22:23:47 GMT 2025","Mon Aug 18 22:23:47 GMT 2025","383","tests.catalog.attributes","test_HU09_LQ_GET_AttributesList","","","","test_TC38_Verificar_que_se_obtenga_la_lista_atributos_registrados",""
"passed","Mon Aug 18 22:24:58 GMT 2025","Mon Aug 18 22:24:58 GMT 2025","669","tests.catalog.options","test_HU26_ES_DELETE_ProductOptions","","","","test_tc391_Verificar_error_al_eliminar_opcion_ya_eliminada",""
"passed","Mon Aug 18 22:24:11 GMT 2025","Mon Aug 18 22:24:11 GMT 2025","253","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC28_crear_inventory_con_campos_requeridos",""
"passed","Mon Aug 18 22:24:37 GMT 2025","Mon Aug 18 22:24:37 GMT 2025","226","tests.catalog.inventory","test_HU15_EA_PUT_Inventory","","","","test_TC331_actualizacion_inventario_inexistente",""
"passed","Mon Aug 18 22:23:39 GMT 2025","Mon Aug 18 22:23:39 GMT 2025","239","tests.catalog.association_types","test_HU27_EN_PUT_ProductAssociationTypes","","","","test_TC377_modificar_traduccion_nombre_muy_largo",""
"passed","Mon Aug 18 22:24:46 GMT 2025","Mon Aug 18 22:24:47 GMT 2025","484","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC222_Verificar_que_el_campo_code_acepte_maximo_255_caracteres",""
"passed","Mon Aug 18 22:24:42 GMT 2025","Mon Aug 18 22:24:42 GMT 2025","192","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC104_Verificar_respuesta_401_sin_token_de_autenticacion",""
"passed","Mon Aug 18 22:25:51 GMT 2025","Mon Aug 18 22:25:52 GMT 2025","463","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC276_actualizar_grupo_code_vacio_ignorado",""
"passed","Mon Aug 18 22:23:58 GMT 2025","Mon Aug 18 22:23:58 GMT 2025","250","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC415_Verificar_no_crear_atributo_json_incorrecto",""
"passed","Mon Aug 18 22:25:12 GMT 2025","Mon Aug 18 22:25:12 GMT 2025","445","tests.configuration.tax_categories","test_HU22_KG_DELETE_TaxCategory","","","","test_TC78_eliminar_TaxCategory_respuesta_sin_cuerpo",""
"passed","Mon Aug 18 22:23:28 GMT 2025","Mon Aug 18 22:23:29 GMT 2025","454","tests.catalog.association_types","test_HU17_EN_POST_ProductAssociationTypes","","","","test_TC122_validar_creacion_code_2_caracteres_exitoso",""
"passed","Mon Aug 18 22:24:05 GMT 2025","Mon Aug 18 22:24:05 GMT 2025","211","tests.catalog.inventory","test_HU04_EA_GET_InventoryList","","","","test_TC24_fuente_inventario_code_inexistente",""
"passed","Mon Aug 18 22:23:34 GMT 2025","Mon Aug 18 22:23:35 GMT 2025","696","tests.catalog.association_types","test_HU27_EN_PUT_ProductAssociationTypes","","","","test_TC366_modificar_simultaneamente_traducciones_en_US_y_es_ES_exitoso",""
"passed","Mon Aug 18 22:24:10 GMT 2025","Mon Aug 18 22:24:10 GMT 2025","240","tests.catalog.inventory","test_HU05_EA_POST_Inventory","","","","test_TC27_crear_inventory_con_todos_los_campos_validos",""
"passed","Mon Aug 18 22:25:06 GMT 2025","Mon Aug 18 22:25:06 GMT 2025","205","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC68_creacion_sin_autenticacion",""
"passed","Mon Aug 18 22:25:34 GMT 2025","Mon Aug 18 22:25:34 GMT 2025","226","tests.customer.groups","test_HU01_PD_GET_Customer_Group","","","","test_TC180_verificar_campos_no_vacios",""
"passed","Mon Aug 18 22:23:20 GMT 2025","Mon Aug 18 22:23:21 GMT 2025","505","tests.catalog.association_types","test_HU07_EN_GET_ProductAssociationTypesList","","","","test_TC86_Validar_page_caracteres_especiales_error",""
