"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 18 19:26:49 GMT 2025","Mon Aug 18 19:26:52 GMT 2025","2476","tests.customer.groups","test_HU16_PD_DELETE_CustomerGroup","","","","test_TC307_eliminar_multiples_grupos_secuencialmente",""
"passed","Mon Aug 18 19:26:53 GMT 2025","Mon Aug 18 19:26:54 GMT 2025","1386","tests.customer.groups","test_HU30_PD_E2E_CustomerGroup","","","","test_TC334_e2e_customer_group",""
"passed","Mon Aug 18 19:26:10 GMT 2025","Mon Aug 18 19:26:10 GMT 2025","168","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC154_verificar_estructura_json_respuesta_creacion",""
"passed","Mon Aug 18 19:26:27 GMT 2025","Mon Aug 18 19:26:28 GMT 2025","744","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC277_actualizar_grupo_code_caracteres_especiales_ignorado",""
"passed","Mon Aug 18 19:26:30 GMT 2025","Mon Aug 18 19:26:30 GMT 2025","334","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC281_actualizar_grupo_nombre_vacio",""
"passed","Mon Aug 18 19:26:00 GMT 2025","Mon Aug 18 19:26:01 GMT 2025","376","tests.customer.groups","test_HU01_PD_GET_Customer_Group","","","","test_TC182_verificar_paginacion_fuera_rango",""
"passed","Mon Aug 18 19:26:32 GMT 2025","Mon Aug 18 19:26:33 GMT 2025","717","tests.customer.groups","test_HU03_PD_PUT_CustomerGroup","","","","test_TC283_actualizar_grupo_nombre_caracteres_especiales",""
"passed","Mon Aug 18 19:26:47 GMT 2025","Mon Aug 18 19:26:48 GMT 2025","363","tests.customer.groups","test_HU16_PD_DELETE_CustomerGroup","","","","test_TC303_eliminar_grupo_codigo_vacio",""
"passed","Mon Aug 18 19:26:20 GMT 2025","Mon Aug 18 19:26:20 GMT 2025","165","tests.customer.groups","test_HU02_PD_POST_CustomerGroup","","","","test_TC173_crear_grupo_codigo_minimo",""
"passed","Mon Aug 18 19:26:43 GMT 2025","Mon Aug 18 19:26:44 GMT 2025","714","tests.customer.groups","test_HU16_PD_DELETE_CustomerGroup","","","","test_TC298_verificar_headers_respuesta_eliminacion",""
