"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 18 20:03:41 GMT 2025","Mon Aug 18 20:03:42 GMT 2025","354","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC51_Verificar_no_crear_atributo_sin_campo_name",""
"passed","Mon Aug 18 20:03:32 GMT 2025","Mon Aug 18 20:03:32 GMT 2025","629","tests.catalog.attributes","test_HU09_LQ_GET_AttributesList","","","","test_TC201_verificar_headers_respuesta_del_metodo_get_atributos",""
"passed","Mon Aug 18 20:03:45 GMT 2025","Mon Aug 18 20:03:46 GMT 2025","729","tests.catalog.attributes","test_HU23_LQ_DELETE_Attributes","","","","test_TC405_verificar_los_headers_respuesta_despues_de_eliminar_atributo",""
"passed","Mon Aug 18 20:03:39 GMT 2025","Mon Aug 18 20:03:39 GMT 2025","468","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC354_Verificar_actualizar_atributo_con_content_type_incorrecto",""
"passed","Mon Aug 18 20:03:30 GMT 2025","Mon Aug 18 20:03:31 GMT 2025","368","tests.catalog.attributes","test_HU09_LQ_GET_AttributesList","","","","test_TC39_Verificar_que_se_obtenga_un_atributo_por_code",""
"passed","Mon Aug 18 20:03:32 GMT 2025","Mon Aug 18 20:03:33 GMT 2025","418","tests.catalog.attributes","test_HU09_LQ_GET_AttributesList","","","","test_TC200_Verificar_el_schema_response_del_metodo_GET",""
"passed","Mon Aug 18 20:03:34 GMT 2025","Mon Aug 18 20:03:35 GMT 2025","735","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC233_Verificar_que_no_se_actualice_atributo_con_datos_invalidos",""
"passed","Mon Aug 18 20:03:42 GMT 2025","Mon Aug 18 20:03:42 GMT 2025","308","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC411_Verificar_no_crear_atributo_sin_token_autentication",""
"passed","Mon Aug 18 20:03:30 GMT 2025","Mon Aug 18 20:03:30 GMT 2025","427","tests.catalog.attributes","test_HU09_LQ_GET_AttributesList","","","","test_TC38_Verificar_que_se_obtenga_la_lista_atributos_registrados",""
"passed","Mon Aug 18 20:03:44 GMT 2025","Mon Aug 18 20:03:45 GMT 2025","325","tests.catalog.attributes","test_HU23_LQ_DELETE_Attributes","","","","test_TC140_Verificar_que_no_se_permita_eliminar_atributo_sin_token",""
"passed","Mon Aug 18 20:03:31 GMT 2025","Mon Aug 18 20:03:31 GMT 2025","384","tests.catalog.attributes","test_HU09_LQ_GET_AttributesList","","","","test_TC41_Verificar_que_no_se_obtenga_un_atributo_code_inexistente",""
"passed","Mon Aug 18 20:03:42 GMT 2025","Mon Aug 18 20:03:42 GMT 2025","308","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC52_Verificar_no_crear_atributo_sin_campo_code",""
"passed","Mon Aug 18 20:03:40 GMT 2025","Mon Aug 18 20:03:41 GMT 2025","388","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC49_Verificar_que_se_permita_crear_nuevo_atributo",""
"passed","Mon Aug 18 20:03:46 GMT 2025","Mon Aug 18 20:03:47 GMT 2025","829","tests.catalog.attributes","test_HU23_LQ_DELETE_Attributes","","","","test_TC409_Verificar_que_no_se_permita_eliminar_un_atributo_por_segunda_vez",""
"passed","Mon Aug 18 20:03:46 GMT 2025","Mon Aug 18 20:03:46 GMT 2025","758","tests.catalog.attributes","test_HU23_LQ_DELETE_Attributes","","","","test_TC406_Verificar_que_el_atributo_eliminado_no_se_muestre",""
"passed","Mon Aug 18 20:03:35 GMT 2025","Mon Aug 18 20:03:35 GMT 2025","181","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC44_Verificar_se_actualice_attributo_con_datos_validos",""
"passed","Mon Aug 18 20:03:35 GMT 2025","Mon Aug 18 20:03:36 GMT 2025","1046","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC46_Verificar_actualizar_un_atributo_sin_el_campo_name",""
"passed","Mon Aug 18 20:03:43 GMT 2025","Mon Aug 18 20:03:43 GMT 2025","278","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC415_Verificar_no_crear_atributo_json_incorrecto",""
"passed","Mon Aug 18 20:03:44 GMT 2025","Mon Aug 18 20:03:44 GMT 2025","295","tests.catalog.attributes","test_HU23_LQ_DELETE_Attributes","","","","test_TC139_Verificar_que_no_se_permita_eliminar_atributo_con_code_inexistente",""
"passed","Mon Aug 18 20:03:31 GMT 2025","Mon Aug 18 20:03:32 GMT 2025","340","tests.catalog.attributes","test_HU09_LQ_GET_AttributesList","","","","test_TC40_Verificar_que_no_se_permita_obtener_la_lista_de_atributos_sin_token",""
"passed","Mon Aug 18 20:03:47 GMT 2025","Mon Aug 18 20:03:48 GMT 2025","1135","tests.catalog.attributes","test_HU32_LQ_E2E_Attributes","","","","test_TC416_e2e_attributes",""
"passed","Mon Aug 18 20:03:46 GMT 2025","Mon Aug 18 20:03:46 GMT 2025","118","tests.catalog.attributes","test_HU23_LQ_DELETE_Attributes","","","","test_TC407_Verificar_no_permitir_eliminar_atributo_con_token_invalido",""
"passed","Mon Aug 18 20:03:38 GMT 2025","Mon Aug 18 20:03:38 GMT 2025","686","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC251_Verificar_actualizar_atributo_json_body_incompleto",""
"passed","Mon Aug 18 20:03:33 GMT 2025","Mon Aug 18 20:03:33 GMT 2025","383","tests.catalog.attributes","test_HU09_LQ_GET_AttributesList","","","","test_TC202_Verificar_que_no_se_obtenga_la_lista_atributos_con_type_inexistente",""
"passed","Mon Aug 18 20:03:41 GMT 2025","Mon Aug 18 20:03:41 GMT 2025","351","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC50_Verificar_la_estructura_json_response_despues_de_crear_atributp",""
"passed","Mon Aug 18 20:03:39 GMT 2025","Mon Aug 18 20:03:40 GMT 2025","325","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC353_Verificar_headers_response_despues_actualizar_attribute",""
"passed","Mon Aug 18 20:03:33 GMT 2025","Mon Aug 18 20:03:33 GMT 2025","333","tests.catalog.attributes","test_HU09_LQ_GET_AttributesList","","","","test_TC204_Verificar_que_no_se_obtenga_lista_de_atributos_con_token_invalido",""
"passed","Mon Aug 18 20:03:34 GMT 2025","Mon Aug 18 20:03:34 GMT 2025","295","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC48_Verificar_que_no_se_permita_actualizar_atributo_sin_token",""
"passed","Mon Aug 18 20:03:43 GMT 2025","Mon Aug 18 20:03:44 GMT 2025","686","tests.catalog.attributes","test_HU23_LQ_DELETE_Attributes","","","","test_TC138_Verificar_eliminar_atributo_existente",""
"passed","Mon Aug 18 20:03:36 GMT 2025","Mon Aug 18 20:03:37 GMT 2025","738","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC249_Verificar_actualizar_atributo_con_caracteres_especiales_en_name",""
"passed","Mon Aug 18 20:03:37 GMT 2025","Mon Aug 18 20:03:38 GMT 2025","330","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC250_Verificar_no_actualizar_attribute_con_token_invalido",""
"passed","Mon Aug 18 20:03:33 GMT 2025","Mon Aug 18 20:03:34 GMT 2025","310","tests.catalog.attributes","test_HU12_LQ_PUT_Attributes","","","","test_TC47_Verificar_que_no_permitar_actualizar_un_atributo_inexistente",""
"passed","Mon Aug 18 20:03:42 GMT 2025","Mon Aug 18 20:03:43 GMT 2025","364","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC414_Verificar_headers_respuesta_despues_de_crear_atributo",""
"passed","Mon Aug 18 20:03:42 GMT 2025","Mon Aug 18 20:03:42 GMT 2025","121","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC412_Verificar_no_crear_atributo_con_token_invalido",""
