"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 18 19:58:37 GMT 2025","Mon Aug 18 19:58:37 GMT 2025","741","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc327_Verificar_que_se_puede_actualizar_opción_con_values",""
"passed","Mon Aug 18 19:58:36 GMT 2025","Mon Aug 18 19:58:36 GMT 2025","286","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc324_Verificar_error_al_intentar_actualizar_opción_sin_autenticación",""
"passed","Mon Aug 18 19:58:28 GMT 2025","Mon Aug 18 19:58:28 GMT 2025","337","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC230_Verificar_creacion_de_opcion_con_idioma_no_soportado",""
"passed","Mon Aug 18 19:58:21 GMT 2025","Mon Aug 18 19:58:21 GMT 2025","363","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC245_Verificar_paginacion_de_lista_de_opciones",""
"passed","Mon Aug 18 19:58:33 GMT 2025","Mon Aug 18 19:58:33 GMT 2025","718","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc320_Verificar_error_al_actualizar_opción_con_position_de_tipo_string",""
"passed","Mon Aug 18 19:58:20 GMT 2025","Mon Aug 18 19:58:20 GMT 2025","369","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC106_Verificar_que_busqueda_por_codigo_exitoso_sea_exitosa",""
"passed","Mon Aug 18 19:58:42 GMT 2025","Mon Aug 18 19:58:42 GMT 2025","299","tests.catalog.options","test_HU26_ES_DELETE_ProductOptions","","","","test_tc393_Verificar_error_al_eliminar_opcion_con_token_invalido",""
"passed","Mon Aug 18 19:58:25 GMT 2025","Mon Aug 18 19:58:25 GMT 2025","325","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC113_Verificar_error_al_crear_opcion_con_code_con_espacios",""
"passed","Mon Aug 18 19:58:20 GMT 2025","Mon Aug 18 19:58:20 GMT 2025","320","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC105_Verificar_error_404_al_buscar_codigo_inexistente",""
"passed","Mon Aug 18 19:58:39 GMT 2025","Mon Aug 18 19:58:40 GMT 2025","1039","tests.catalog.options","test_HU26_ES_DELETE_ProductOptions","","","","test_tc387_Verificar_opcion_eliminada_no_aparece_en_lista_de_opciones",""
"passed","Mon Aug 18 19:58:31 GMT 2025","Mon Aug 18 19:58:31 GMT 2025","552","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc314_Verificar_error_al_actualizar_opción_sin_el_campo_obligatorio_nombre",""
"passed","Mon Aug 18 19:58:19 GMT 2025","Mon Aug 18 19:58:19 GMT 2025","445","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC103_Validar_la_estructura_JSON_de_la_respuesta",""
"passed","Mon Aug 18 19:58:33 GMT 2025","Mon Aug 18 19:58:34 GMT 2025","633","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc321_Verificar_error_al_actualizar_opción_con_position_de_tipo_decimal",""
"passed","Mon Aug 18 19:58:26 GMT 2025","Mon Aug 18 19:58:26 GMT 2025","352","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC223_Verificar_error_al_crear_option_name_con_menos_de_2_caracteres",""
"passed","Mon Aug 18 19:58:19 GMT 2025","Mon Aug 18 19:58:20 GMT 2025","299","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC149_Verificar_respuesta_401_con_token_de_autenticacion_invalido",""
"passed","Mon Aug 18 19:58:43 GMT 2025","Mon Aug 18 19:58:45 GMT 2025","1857","tests.catalog.options","test_HU33_ES_E2E_ProductOption","","","","test_HU33_E2E_ProductOption",""
"passed","Mon Aug 18 19:58:22 GMT 2025","Mon Aug 18 19:58:22 GMT 2025","381","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC248_Verificar_paginacion_con_items_per_page_invalido",""
"passed","Mon Aug 18 19:58:36 GMT 2025","Mon Aug 18 19:58:37 GMT 2025","526","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc326_Verificar_error_al_intentar_actualizar_opción_con_idioma_no_soportado",""
"passed","Mon Aug 18 19:58:37 GMT 2025","Mon Aug 18 19:58:38 GMT 2025","699","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc328_Verificar_error_al_intentar_actualizar_opción_con_values_sin_campo_obligatorio_English_US",""
"skipped","Mon Aug 18 19:58:27 GMT 2025","Mon Aug 18 19:58:27 GMT 2025","377","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC227_Verificar_error_al_crear_opcion_con_position_mayor_a_999999999",""
"passed","Mon Aug 18 19:58:28 GMT 2025","Mon Aug 18 19:58:29 GMT 2025","387","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC231_Verificar_creacion_de_opcion_con_values",""
"passed","Mon Aug 18 19:58:42 GMT 2025","Mon Aug 18 19:58:43 GMT 2025","354","tests.catalog.options","test_HU26_ES_DELETE_ProductOptions","","","","test_tc394_Verificar_error_al_eliminar_opcion_con_token_expirado",""
"passed","Mon Aug 18 19:58:28 GMT 2025","Mon Aug 18 19:58:28 GMT 2025","306","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC229_Verificar_creacion_de_opcion_con_token_invalido",""
"passed","Mon Aug 18 19:58:26 GMT 2025","Mon Aug 18 19:58:27 GMT 2025","299","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC225_Verificar_error_al_crear_un_position_que_no_sea_entero",""
"passed","Mon Aug 18 19:58:19 GMT 2025","Mon Aug 18 19:58:19 GMT 2025","319","tests.catalog.options","test_HU10_ES_GET_ProductOptionList","","","","test_TC104_Verificar_respuesta_401_sin_token_de_autenticacion",""
"passed","Mon Aug 18 19:58:30 GMT 2025","Mon Aug 18 19:58:30 GMT 2025","351","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc312_Verificar_error_al_actualizar_opción_con_codigo_inexistente",""
"passed","Mon Aug 18 19:58:27 GMT 2025","Mon Aug 18 19:58:28 GMT 2025","286","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC228_Verificar_creacion_de_opcion_sin_autenticacion",""
"passed","Mon Aug 18 19:58:24 GMT 2025","Mon Aug 18 19:58:25 GMT 2025","711","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC112_Verificar_error_422_al_crear_opcion_con_codigo_existente",""
"passed","Mon Aug 18 19:58:40 GMT 2025","Mon Aug 18 19:58:40 GMT 2025","319","tests.catalog.options","test_HU26_ES_DELETE_ProductOptions","","","","test_tc388_Verificar_error_al_eliminar_opcion_con_un_code_que_no_existe",""
"passed","Mon Aug 18 19:58:23 GMT 2025","Mon Aug 18 19:58:24 GMT 2025","378","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC110_Verificar_error_422_al_crear_opcion_sin_el_campo_obligatorio_code",""
"passed","Mon Aug 18 19:58:36 GMT 2025","Mon Aug 18 19:58:36 GMT 2025","133","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc325_Verificar_error_al_intentar_actualizar_opción_con_token_inválido",""
"passed","Mon Aug 18 19:58:25 GMT 2025","Mon Aug 18 19:58:26 GMT 2025","395","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC222_Verificar_que_el_campo_code_acepte_maximo_255_caracteres",""
"passed","Mon Aug 18 19:58:22 GMT 2025","Mon Aug 18 19:58:23 GMT 2025","355","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC108_Verificar_creacion_de_opción_exitosamente_con_datos_válidos",""
"passed","Mon Aug 18 19:58:40 GMT 2025","Mon Aug 18 19:58:41 GMT 2025","321","tests.catalog.options","test_HU26_ES_DELETE_ProductOptions","","","","test_tc389_Verificar_error_al_eliminar_opcion_con_code_en_formato_incorrecto",""
"passed","Mon Aug 18 19:58:23 GMT 2025","Mon Aug 18 19:58:23 GMT 2025","392","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC109_Verificar_error_422_al_crear_opcion_sin_campos_obligatorios",""
"passed","Mon Aug 18 19:58:26 GMT 2025","Mon Aug 18 19:58:26 GMT 2025","355","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC224_Verificar_error_al_crear_option_name_con_mas_de_255_caracteres",""
"passed","Mon Aug 18 19:58:30 GMT 2025","Mon Aug 18 19:58:31 GMT 2025","345","tests.catalog.options","test_HU25_ES_PUT_ProductOption","","","","test_tc313_Verificar_error_al_actualizar_opción_con_code_vacío",""
"skipped","Mon Aug 18 19:58:27 GMT 2025","Mon Aug 18 19:58:27 GMT 2025","344","tests.catalog.options","test_HU11_ES_POST_ProductOption","","","","test_TC226_Verificar_error_al_crear_opcion_con_position_negativo",""
"passed","Mon Aug 18 19:58:41 GMT 2025","Mon Aug 18 19:58:42 GMT 2025","991","tests.catalog.options","test_HU26_ES_DELETE_ProductOptions","","","","test_tc391_Verificar_error_al_eliminar_opcion_ya_eliminada",""
