"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 18 21:38:33 GMT 2025","Mon Aug 18 21:38:33 GMT 2025","238","tests.catalog.attributes","test_HU13_LQ_POST_Attributes","","","","test_TC49_Verificar_que_se_permita_crear_nuevo_atributo",""
"passed","Mon Aug 18 21:39:44 GMT 2025","Mon Aug 18 21:39:44 GMT 2025","230","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC255_tax_category_nombre_minimo_length[A]",""
"passed","Mon Aug 18 21:38:37 GMT 2025","Mon Aug 18 21:38:37 GMT 2025","184","tests.catalog.attributes","test_HU23_LQ_DELETE_Attributes","","","","test_TC140_Verificar_que_no_se_permita_eliminar_atributo_sin_token",""
"passed","Mon Aug 18 21:38:00 GMT 2025","Mon Aug 18 21:38:00 GMT 2025","468","tests.catalog.association_types","test_HU07_EN_GET_ProductAssociationTypesList","","","","test_TC83_Obtener_tipos_de_asociacion_paginados_exitoso",""
"passed","Mon Aug 18 21:39:44 GMT 2025","Mon Aug 18 21:39:44 GMT 2025","225","tests.configuration.tax_categories","test_HU14_KG_POST_TaxCategory","","","","test_TC255_tax_category_nombre_minimo_length[]",""
"passed","Mon Aug 18 21:38:14 GMT 2025","Mon Aug 18 21:38:15 GMT 2025","257","tests.catalog.association_types","test_HU27_EN_PUT_ProductAssociationTypes","","","","test_TC364_modificar_traduccion_existente_en_US_pasando_id_exitoso",""
"passed","Mon Aug 18 21:39:00 GMT 2025","Mon Aug 18 21:39:01 GMT 2025","486","tests.catalog.inventory","test_HU06_EA_DELETE_Inventory","","","","test_TC348_eliminar_inventory_metodo_http_incorrecto[get]",""
"passed","Mon Aug 18 21:38:59 GMT 2025","Mon Aug 18 21:38:59 GMT 2025","204","tests.catalog.inventory","test_HU06_EA_DELETE_Inventory","","","","test_TC346_eliminar_inventory_con_token_invalido",""
"passed","Mon Aug 18 21:39:48 GMT 2025","Mon Aug 18 21:39:48 GMT 2025","458","tests.configuration.tax_categories","test_HU22_KG_DELETE_TaxCategory","","","","test__TC337_eliminar_CustomerGroup_tiempo_respuesta",""
"passed","Mon Aug 18 21:38:21 GMT 2025","Mon Aug 18 21:38:21 GMT 2025","461","tests.catalog.association_types","test_HU28_EN_DELETE_ProductAssociationTypes","","","","test_TC379_eliminar_tipo_asociacion_existente_por_codigo_exitoso_204",""
"passed","Mon Aug 18 21:38:01 GMT 2025","Mon Aug 18 21:38:02 GMT 2025","251","tests.catalog.association_types","test_HU07_EN_GET_ProductAssociationTypesList","","","","test_TC86_Validar_page_caracteres_especiales_error",""
